x_tc,y_tc,z_tc,vx_tc,vy_tc,vz_tc
-0.396822458669279,0.7889866516918163,0.0,0.6471648117443538,1.9925134404942477,0.0
-0.39029938259280306,0.8087383958638397,0.0,0.6574544074657034,1.9577122434277137,0.0
-0.3836783564508456,0.8281360032933072,0.0,0.6667466214396779,1.9216980291541432,0.0
-0.3769692987950774,0.8471679484629133,0.0,0.6750533130680803,1.8845915866816803,0.0
-0.37018199649663436,0.8658238927728847,0.0,0.6823889169744081,1.8465094796875587,0.0
-0.3633260802013741,0.8840946420474809,0.0,0.6887702025509345,1.8075640013578758,0.0
-0.3564110021333645,0.9019721036681979,0.0,0.694216044799694,1.7678631447533204,0.0
-0.3494460161346267,0.9194492434836745,0.0,0.6987472062697616,1.7275105876509853,0.0
-0.3424401598312103,0.9365200426359803,0.0,0.7023861298774995,1.6866056908488687,0.0
-0.3354022388178846,0.9531794544330164,0.0,0.7051567423824326,1.6452435089562802,0.0
-0.32834081275606625,0.9694233613871723,0.0,0.7070842682790164,1.603514812729975,0.0
-0.3212641832820552,0.9852485325311625,0.0,0.7081950538537024,1.561506122052369,0.0
-0.31418038362520806,1.0006525811131122,0.0,0.7085164011473031,1.5192997486845312,0.0
-0.3070971698383168,1.0156339227644668,0.0,0.7080764115546283,1.476973847962731,0.0
-0.30002201354517666,1.0301917342261688,0.0,0.7069038387866364,1.43460247864305,0.0
-0.2929620961131047,1.0443259127107625,0.0,0.7050279509148373,1.3922556701338864,0.0
-0.2859243041609938,1.0580370359706628,0.0,0.7024784012133287,1.349999496391014,0.0
-0.2789152263040236,1.0713263231536854,0.0,0.6992851100197937,1.3078961593426146,0.0
-0.2719411510865128,1.084195596448119,0.0,0.6954781450628225,1.2660040633912895,0.0
-0.2650080660018681,1.0966472436045667,0.0,0.691087623957297,1.224377916000465,0.0
-0.25812165749471433,1.1086841814125206,0.0,0.6861436150874058,1.1830688180738673,0.0
-0.2512873119063254,1.1203098201169432,0.0,0.6806760480878723,1.142124361462668,0.0
-0.24451011727989397,1.1315280288253775,0.0,0.6747146313755946,1.1015887294795552,0.0
-0.23779486595651164,1.1423431019332055,0.0,0.668288776455041,1.0615027999334548,0.0
-0.23114605789556417,1.1527597265897593,0.0,0.661427528707415,1.021904250187503,0.0
-0.22456790465615403,1.1627829512233874,0.0,0.6541595043725389,0.9828276638181142,0.0
-0.21806433399888156,1.1724181551101185,0.0,0.6465128293999728,0.9443046326530832,0.0
-0.21163899499063898,1.181671019088627,0.0,0.6385151002611479,0.9063638837309648,0.0
-0.20529526359547343,1.1905474973578831,0.0,0.6301933254474711,0.8690313691095761,0.0
-0.1990362487255381,1.199053790331183,0.0,0.6215738923001931,0.8323303870306628,0.0
-0.19286479870892947,1.2071963185323449,0.0,0.6126825163733155,0.796281669397247,0.0
-0.18678350806289865,1.2149816976397931,0.0,0.6035442316240303,0.7609035233853458,0.0
-0.18079472452094256,1.2224167146616025,0.0,0.594183348751933,0.7262119164052809,0.0
-0.17490055636721782,1.2295083050992683,0.0,0.5846234357053128,0.6922205886205568,0.0
-0.16910287996410853,1.2362635312012724,0.0,0.5748872984468419,0.6589411583848052,0.0
-0.16340334745382007,1.2426895612640128,0.0,0.5649969653541808,0.6263832262342449,0.0
-0.15780339459876397,1.2487936499647092,0.0,0.5549736750326875,0.5945544772493773,0.0
-0.1523042487276934,1.2545831197091208,0.0,0.5448378673242591,0.56346078161761,0.0
-0.14690693675667385,1.2600653429753181,0.0,0.5346091773032662,0.5331062932456365,0.0
-0.14161229325602953,1.2652477256333188,0.0,0.5243064320575378,0.5034935462867056,0.0
-0.13642096853639182,1.2701376912191307,0.0,0.5139476500594009,0.47462354946341945,0.0
-0.1313334367288902,1.2747426661406192,0.0,0.5035500429388367,0.44649587808140134,0.0
-0.1263500038363713,1.2790700657916456,0.0,0.49313001947788293,0.41910876364310967,0.0
-0.12147081573430461,1.2831272815500794,0.0,0.482703191652455,0.39245918098424504,0.0
-0.11669586610173757,1.2869216686345735,0.0,0.4722843825547662,0.36654293286763395,0.0
-0.11202500426429561,1.2904605347944034,0.0,0.4618876360364856,0.3413547319811855,0.0
-0.1074579429327877,1.2937511298061863,0.0,0.45152622791965724,0.31688828029753363,0.0
-0.10299426582247331,1.2968006357509312,0.0,0.4412126786292121,0.2931363457633135,0.0
-0.09863343513947537,1.2996161580445937,0.0,0.4309587671076159,0.270090836295697,0.0
-0.09437479892218496,1.302204717195136,0.0,0.42077554587880284,0.24774287107285417,0.0
-0.09021759822680024,1.3045732412589963,0.0,0.4106733571350363,0.2260828491134304,0.0
-0.08616097414737317,1.3067285589698674,0.0,0.4006618497267025,0.20510051514796038,0.0
-0.08220397466190728,1.3086773935127474,0.0,0.3907499969412768,0.18478502279239542,0.0
-0.07834556129715607,1.310426356916361,0.0,0.38094611496379344,0.1651249950406278,0.0
-0.07458461560581936,1.3119819450372519,0.0,0.3712578819170946,0.14610858209907024,0.0
-0.07091994545082268,1.3133505331091018,0.0,0.36169235738592787,0.1277235165920166,0.0
-0.06735029109229626,1.3145383718311527,0.0,0.3522560023345954,0.10995716617168903,0.0
-0.06387433107374554,1.3155515839699627,0.0,0.3429546993333327,0.09279658357159043,0.0
-0.06049068790472706,1.316396161449141,0.0,0.3337937730139045,0.07622855414604926,0.0
-0.05719793353811266,1.3170779629021514,0.0,0.32477801068004836,0.06023964094268599,0.0
-0.05399459464074397,1.3176027116637619,0.0,0.31591168300336986,0.044816227357968696,0.0
-0.05087915765694899,1.317975994176232,0.0,0.3071985647400969,0.02994455742907786,0.0
-0.04785007366501522,1.3182032587868777,0.0,0.29864195540873356,0.015610773817987509,0.0
-0.0449057630272912,1.3182898149142244,0.0,0.29024469987311546,0.001800953546010356,0.0
-0.042044619835121595,1.3182408325605486,0.0,0.28200920877965824,-0.011498858460933492,0.0
-0.039265016150312616,1.318061342149226,0.0,0.27393747880171154,-0.024302617954361783,0.0
-0.03656530604527537,1.3177562346659244,0.0,0.26603111264788143,-0.03662425200921725,0.0
-0.03394382944440739,1.317330262083323,0.0,0.25829133879496685,-0.04847763166928899,0.0
-0.03139891576964775,1.316788038049689,0.0,0.2507190309097733,-0.05987654652668397,0.0
-0.028928887393481404,1.3161340388222988,0.0,0.24331472692751985,-0.07083468116932964,0.0
-0.026532062902974517,1.3153726044273533,0.0,0.23607864775784693,-0.08136559343008051,0.0
-0.02420676017869685,1.3145079400287036,0.0,0.2290107155925668,-0.09148269437080431,0.0
-0.021951299292630858,1.31354411748837,0.0,0.2221105717922742,-0.1011992299348228,0.0
-0.019764005229381754,1.3124850771024985,0.0,0.21537759433176032,-0.1105282642012644,0.0
-0.017643210435189925,1.3113346294970691,0.0,0.20881091478684868,-0.11948266417523587,0.0
-0.015587257199408153,1.310096457668322,0.0,0.20240943484780025,-0.1280750860482271,0.0
-0.013594499873242644,1.3087741191535245,0.0,0.1961718423468229,-0.1363179628638119,0.0
-0.011663306930670107,1.3073710483183452,0.0,0.19009662678946915,-0.14422349352448832,0.0
-0.009792062876534738,1.3058905587477407,0.0,0.18418209438182012,-0.15180363307640155,0.0
-0.007979170006899888,1.3043358457278857,0.0,0.17842638254733748,-0.1590700842097009,0.0
-0.006223050026781062,1.3027099888072968,0.0,0.17282747392912184,-0.1660342899133879,0.0
-0.0045221455304207524,1.3010159544259041,0.0,0.167383209875051,-0.1727074272247069,0.0
-0.0028749213492826834,1.2992565986014184,0.0,0.1620913034048871,-0.17910040201440097,0.0
-0.0012798657729446053,1.2974346696629222,0.0,0.1569493516599435,-0.1852238447504978,0.0
0.00026450835194420327,1.2955528110221792,0.0,0.1519548478372943,-0.19108810718469077,0.0
0.0017596626395008819,1.293613563973709,0.0,0.1471051926117942,-0.1967032599068358,0.0
0.0032070322941412256,1.2916193705152097,0.0,0.14239770505036126,-0.20207909071458172,0.0
0.004608025346755078,1.289572576180437,0.0,0.1378296330240603,-0.20722510374668868,0.0
0.005964021992534162,1.2874754328771512,0.0,0.1333981631245175,-0.21215051933015502,0.0
0.0072763740255315365,1.2853301017232348,0.0,0.12910043009209987,-0.21686427449286338,0.0
0.008546404365110323,1.2831386558745626,0.0,0.12493352576411017,-0.2213750240950649,0.0
0.009775406669525654,1.2809030833386583,0.0,0.12089450755198328,-0.22569114253464098,0.0
0.010964645031976965,1.2786252897686208,0.0,0.11698040645712877,-0.22982072598270922,0.0
0.012115353754567198,1.276307101232223,0.0,0.11318823463564735,-0.23377159510776976,0.0
0.013228737195710414,1.2739502669515015,0.0,0.10951499252266314,-0.23755129824821486,0.0
0.014305969686639,1.271556462008548,0.0,0.10595767552746074,-0.24116711499464477,0.0
0.015348195512775543,1.2691272900135857,0.0,0.1025132803110003,-0.24462606014504196,0.0
0.016356528955851837,1.2666642857317842,0.0,0.09917881065770827,-0.24793488799745075,0.0
0.017332054392777917,1.2641689176656046,0.0,0.09595128295371065,-0.2511000969463869,0.0
0.01827582644738673,1.2616425905897997,0.0,0.09282773128389071,-0.25412793435075776,0.0
0.019188870191304837,1.2590866480365097,0.0,0.08980521216032017,-0.25702440164260676,0.0
0.02007218139032563,1.256502374728191,0.0,0.08688080889473218,-0.2597952596475038,0.0
0.0209267267927887,1.2538909989563993,0.0,0.08405163562778142,-0.2624460340888805,0.0
0.021753444456596584,1.2512536949047233,0.0,0.08131484102787177,-0.26498202125006065,0.0
0.02255324411162812,1.2485915849144127,0.0,0.07866761167233145,-0.2674082937691493,0.0
0.023327007554435106,1.2459057416914938,0.0,0.07610717512367779,-0.2697297065433308,0.0
0.024075589072236215,1.2431971904543866,0.0,0.07363080271364544,-0.2719509027204719,0.0
0.024799815893348343,1.2404669110212578,0.0,0.07123581204755285,-0.27407631975724017,0.0
0.025500488661320736,1.2377158398365409,0.0,0.06891956924145538,-0.276110195524221,0.0
0.026178381930160973,1.234944871936246,0.0,0.06667949090438283,-0.2780565744397562,0.0
0.02683424467816407,1.2321548628518597,0.0,0.06451304587778378,-0.2799193136154243,0.0
0.027468800837976214,1.2293466304527967,0.0,0.06241775674410579,-0.2817020889972441,0.0
0.028082749840642907,1.2265209567275215,0.0,0.06039120111622529,-0.28340840148780044,0.0
0.028676767171507283,1.223678589503601,0.0,0.05843101271921219,-0.2850415830355772,0.0
0.029251504935938057,1.2208202441070803,0.0,0.05653488227566724,-0.2866048026788176,0.0
0.02980759243297765,1.2179466049616914,0.0,0.05470055820561322,-0.2881010725322384,0.0
0.030345636735109493,1.2150583271285271,0.0,0.05292584715164975,-0.28953325370588323,0.0
0.030866223272449287,1.212156037786903,0.0,0.05120861433980212,-0.29090406214632514,0.0
0.03136991641976784,1.209240337657231,0.0,0.049546783786205646,-0.2922160743913096,0.0
0.03185726008485307,1.2063118023668116,0.0,0.04793833835947166,-0.2934717332297764,0.0
0.03232877829681566,1.2033709837595268,0.0,0.04638131970827961,-0.2946733532600039,0.0
0.03278497579303702,1.2004184111504859,0.0,0.04487382806343401,-0.2958231263393892,0.0
0.033226338603548684,1.197454592526737,0.0,0.043414021923315275,-0.2969231269201088,0.0
0.03365333463172039,1.194480015695212,0.0,0.042000117631342274,-0.2979753172656011,0.0
0.034066414230218466,1.1914951493791175,0.0,0.04063038885375141,-0.2989815525434713,0.0
0.03446601077127778,1.1885004442640295,0.0,0.03930316596568338,-0.29994358579104435,0.0
0.03485254121040881,1.1854963339949787,0.0,0.03801683535325693,-0.30086307275038365,0.0
0.03522640664273655,1.1824832361258477,0.0,0.036769838638996875,-0.30174157657014933,0.0
0.0355879928512404,1.1794615530224213,0.0,0.03556067183767478,-0.30258057237219665,0.0
0.03593767084623282,1.176431672720452,0.0,0.03438788444931424,-0.3033814516813081,0.0
0.036275797395480876,1.1733939697401141,0.0,0.0332500784958098,-0.30414552671691664,0.0
0.036602715544437746,1.1703488058582316,0.0,0.032145907507309765,-0.30487403454611045,0.0
0.0369187551261111,1.1672965308396688,0.0,0.031074075464218375,-0.3055681410976152,0.0
0.03722423326015262,1.1642374831292726,0.0,0.03003333570038396,-0.3062289450368258,0.0
0.037519454840807036,1.1611719905057558,0.0,0.029022489772755518,-0.3068574815023113,0.0
0.03780471301341057,1.1581003706989026,0.0,0.028040386302512016,-0.3074547257045401,0.0
0.03808028963917723,1.1550229319714687,0.0,0.027085919792397342,-0.30802159638787224,0.0
0.038346455748057624,1.1519399736671372,0.0,0.02615802942472777,-0.30855895915714193,0.0
0.03860347197949811,1.1488517867258783,0.0,0.025255697844280577,-0.30906762967040513,0.0
0.038851589010969065,1.1457586541680387,0.0,0.024377949930020612,-0.3095483766996586,0.0
0.03909104797416937,1.1426608515484755,0.0,0.023523851559377036,-0.31000192506154656,0.0
0.03932208085885012,1.1395586473820212,0.0,0.022692508368545278,-0.3104289584202594,0.0
0.03954491090423423,1.136452303541546,0.0,0.02188306451205919,-0.31083012196500115,0.0
0.03975975297803983,1.1333420756298611,0.0,0.02109470142465627,-0.3112060249645526,0.0
0.03996681394314461,1.1302282133266777,0.0,0.020326636588243983,-0.3115572432015932,0.0
0.04016629301195529,1.1271109607118102,0.0,0.019578122306568066,-0.3118843212895625,0.0
0.040358382088571364,1.1239905565657844,0.0,0.018848444489984333,-0.312187774874943,0.0
0.04054326609885535,1.1208672346489819,0.0,0.018136921452543333,-0.3124680927279367,0.0
0.04072112330854291,1.1177412239604207,0.0,0.017442902723413558,-0.3127257387245795,0.0
0.04089212562954567,1.1146127489772444,0.0,0.016765767874491487,-0.31296115372339756,0.0
0.041056438914617056,1.1114820298759553,0.0,0.016104925365878407,-0.31317475733975975,0.0
0.04121422324056765,1.108349282736403,0.0,0.015459811410741419,-0.31336694962111467,0.0
0.04136563318023071,1.105214719729499,0.0,0.014829888860922421,-0.3135381126263279,0.0
0.04151081806339165,1.102078549289605,0.0,0.014214646114511046,-0.3136886119123488,0.0
0.041649922226906576,1.098940976272501,0.0,0.013613596046458086,-0.31381879793144274,0.0
0.04178308525424513,1.0958022020998153,0.0,0.013026274963172317,-0.3139290073422214,0.0
0.041910442204701644,1.0926624248907584,0.0,0.012452241581918,-0.31401956423769223,0.0
0.04203212383252628,1.0895218395819797,0.0,0.011891076035710442,-0.31409078129352824,0.0
0.04214825679623409,1.0863806380363232,0.0,0.011342378904294284,-0.31414296083973503,0.0
0.04225896385835532,1.083239009141238,0.0,0.010805770271682507,-0.3141763958588572,0.0
0.04236436407589468,1.0800971388975575,0.0,0.010280888810634032,-0.3141913709138296,0.0
0.042464572981770254,1.0769552104993407,0.0,0.009767390894353068,-0.3141881630085339,0.0
0.04255970275750554,1.0738134044054293,0.0,0.009264949735605583,-0.31416704238407267,0.0
0.04264986239744936,1.0706718984033508,0.0,0.008773254553365103,-0.3141282732537196,0.0
0.042735157864799166,1.0675308676661663,0.0,0.008292009767022926,-0.31407211447944816,0.0
0.042815692239703315,1.0643904848028318,0.0,0.007820934218126048,-0.31399882019287867,0.0
0.0428915658597172,1.0612509199026163,0.0,0.00735976041953953,-0.31390864036342253,0.0
0.0429628764528866,1.0581123405740904,0.0,0.006908233831867835,-0.3138018213163328,0.0
0.043029719263729956,1.0549749119791731,0.0,0.006466112166913181,-0.3136786062033042,0.0
0.04309218717238849,1.0518387968626985,0.0,0.006033164717895947,-0.31353923542819295,0.0
0.043150370807210355,1.0487041555779395,0.0,0.005609171716115015,-0.31338394703035527,0.0
0.04320435865103137,1.0455711461084982,0.0,0.005193923713681099,-0.31321297702802897,0.0
0.04325423714141115,1.0424399240869537,0.0,0.004787220991917303,-0.31302655972410787,0.0
0.043300090765079055,1.0393106428106287,0.0,0.004388872994984465,-0.3128249279765833,0.0
0.043342002146840045,1.03618345325482,0.0,0.003998697788257414,-0.31260831343584994,0.0
0.04338005213318529,1.0330585040838118,0.0,0.00361652154094873,-0.3123769467509975,0.0
0.04341431987084758,1.0299359416599732,0.0,0.003242178032451768,-0.31213105774713257,0.0
0.0434448828805359,1.026815910051217,0.0,0.0028755081818523653,-0.31187087557569887,0.0
0.043471817126078116,1.023698551037085,0.0,0.0025163596000392892,-0.31159662883968753,0.0
0.043495197079194865,1.0205840041136964,0.0,0.0021645861638271468,-0.3113085456955542,0.0
0.043515095780113394,1.017472406497775,0.0,0.0018200476097940004,-0.3110068539360841,0.0
0.043531584894338914,1.0143638931301229,0.0,0.001482609172347423,-0.3106917810185173,0.0
0.04354473476564296,1.011258596678488,0.0,0.0011521411880389886,-0.31036355415772926,0.0
0.043554614465380406,1.0081566475398946,0.0,0.000828518757683998,-0.3100224003403874,0.0
0.043561291838522365,1.0050581738429074,0.0,0.0005116214273872254,-0.30966854632505664,0.0
0.04356483354656152,1.0019633014499127,0.0,0.00020133288183895432,-0.30930221863836366,0.0
0.043565305107438904,0.9988721539595028,0.0,-0.00010245934473308881,-0.308923643558539,0.0
0.043562770932665466,0.9957848527090828,0.0,-0.0003998641405892302,-0.3085330470875839,0.0
0.04355729436180568,0.9927015167778082,0.0,-0.0006909870721112992,-0.30813065491324293,0.0
0.043548937694483834,0.9896222629899479,0.0,-0.0009759306236708659,-0.3077166923619014,0.0
0.04353776222006765,0.9865472059187608,0.0,-0.0012547944223533607,-0.307291384343463,0.0
0.04352382824517758,0.9834764578909577,0.0,-0.0015276754481528165,-0.30685495528920415,0.0
0.04350719511916406,0.9804101289918182,0.0,-0.0017946682302443177,-0.3064076290835432,0.0
0.043487921257688966,0.9773483270710145,0.0,-0.0020558650299320963,-0.3059496289906047,0.0
0.04346606416454159,0.9742911577491937,0.0,-0.0023113560108621958,-0.305481177576406,0.0
0.043441680451813534,0.9712387244253565,0.0,-0.0025612293970773267,-0.30500249662743945,0.0
0.04341482585855141,0.9681911282850652,0.0,-0.002805571619480997,-0.3045138070663714,0.0
0.043385555268000316,0.965148468309506,0.0,-0.003044467451265536,-0.30401532886553245,0.0
0.043353922723545886,0.9621108412854258,0.0,-0.0032780001328464163,-0.3035072809588233,0.0
0.04331998144345713,0.9590783418159552,0.0,-0.003506251486832042,-0.3029898811526159,0.0
0.043283783834527134,0.9560510623323248,0.0,-0.0037293020235449463,-0.3024633460361867,0.0
0.043245381504703605,0.9530290931064787,0.0,-0.003947231037596116,-0.30192789089217487,0.0
0.043204825274796334,0.95001252226458,0.0,-0.004160116696000391,-0.30138372960751963,0.0
0.04316216518934372,0.9470014358014051,0.0,-0.004368036118306101,-0.30083107458529146,0.0
0.04311745052671594,0.9439959175956114,0.0,-0.004571065449197749,-0.300270136657796,0.0
0.0430707298085279,0.9409960494258681,0.0,-0.004769279924015728,-0.2997011250012936,0.0
0.043022050808430475,0.9380019109878297,0.0,-0.004962753927622044,-0.29912424705264423,0.0
0.04297146056034468,0.9350135799119325,0.0,-0.005151561047026318,-0.29853970842815686,0.0
0.042919005366199074,0.9320311317819908,0.0,-0.005335774118171345,-0.29794771284489036,0.0
0.04286473080322684,0.9290546401545675,0.0,-0.005515465267262521,-0.2973484620446262,0.0
0.04280868173087538,0.92608417657909,0.0,-0.005690705947010825,-0.29674215572070584,0.0
0.042750902297377366,0.9231198106186835,0.0,-0.005861566968144139,-0.2961289914478988,0.0
0.04269143594602893,0.92016160987169,0.0,-0.006028118526527364,-0.29550916461544624,0.0
0.042630325421217294,0.9172096399938405,0.0,-0.006190430226217047,-0.2948828683633991,0.0
0.04256761277423686,0.9142639647210469,0.0,-0.006348571098762455,-0.29425029352235105,0.0
0.04250333936892982,0.9113246458927798,0.0,-0.0065026096190505655,-0.29361162855664513,0.0
0.04243754588718448,0.9083917434759966,0.0,-0.006652613717979133,-0.2929670595111157,0.0
0.04237027233432157,0.9054653155895841,0.0,-0.0067986507922281605,-0.29231676996140804,0.0
0.04230155804439633,0.9025454185292806,0.0,-0.006940787711387044,-0.2916609409679043,0.0
0.042231441685441545,0.8996321067930404,0.0,-0.007079090822681609,-0.29099975103326686,0.0
0.04215996126467438,0.896725433106805,0.0,-0.007213625953532821,-0.29033337606359855,0.0
0.04208715413368761,0.893825448450645,0.0,-0.007344458412166311,-0.289661989333205,0.0
0.04201305699364366,0.8909322020852365,0.0,-0.0074716529864801914,-0.2889857614529331,0.0
0.0419377059004879,0.8880457415786361,0.0,-0.007595273941366769,-0.28830486034204816,0.0
0.04186113627019574,0.8851661128333206,0.0,-0.00771538501467242,-0.28761945120360427,0.0
0.041783382884066286,0.8822933601134548,0.0,-0.007832049411969142,-0.28692969650325056,0.0
0.04170447989407352,0.8794275260723557,0.0,-0.007945329800300313,-0.28623575595141065,0.0
0.04162446082828463,0.8765686517801173,0.0,-0.008055288301053313,-0.2855377864887638,0.0
0.04154335859635343,0.873716776751365,0.0,-0.008161986482101353,-0.28483594227495,0.0
0.04146120549509545,0.8708719389731077,0.0,-0.008265485349347491,-0.2841303746804158,0.0
0.04137803321415021,0.868034174932655,0.0,-0.008365845337794765,-0.28342123228131205,0.0
0.041293872841734656,0.8652035196455725,0.0,-0.008463126302257108,-0.28270866085735147,0.0
0.04120875487049091,0.8623800066836421,0.0,-0.008557387507817486,-0.28199280339252797,0.0
0.04112270920343037,0.859563668202803,0.0,-0.008648687620131535,-0.2812738000785993,0.0
0.0410357651599752,0.8567545349710438,0.0,-0.00873708469566715,-0.28055178832122923,0.0
0.04094795148209746,0.8539526363962202,0.0,-0.008822636171962796,-0.2798269027486853,0.0
0.04085929634055529,0.8511580005537744,0.0,-0.008905398857980475,-0.2790992752229856,0.0
0.04076982734122485,0.8483706542143303,0.0,-0.008985428924622382,-0.27836903485338665,0.0
0.04067957153152609,0.8455906228711432,0.0,-0.009062781895473684,-0.2776363080121048,0.0
0.04058855540693976,0.8428179307673813,0.0,-0.00913751263782784,-0.27690121835216197,0.0
0.04049680491761256,0.8400526009232193,0.0,-0.009209675354045026,-0.27616388682724663,0.0
0.040404345475046996,0.8372946551627231,0.0,-0.00927932357328855,-0.27542443171348274,0.0
0.04031120195887175,0.8345441141405078,0.0,-0.00934651014367913,-0.2746829686329981,0.0
0.04021739872368841,0.8318009973681524,0.0,-0.009411287224901666,-0.27393961057918553,0.0
0.040122959605989744,0.829065323240353,0.0,-0.009473706281294854,-0.27319446794355107,0.0
0.04002790793114462,0.8263371090608002,0.0,-0.009533818075449042,-0.27244764854404574,0.0
0.03993226652044436,0.8236163710677668,0.0,-0.009591672662334337,-0.2716992576547777,0.0
0.03983605769820513,0.8209031244593914,0.0,-0.009647319383976248,-0.27094939803700446,0.0
0.03973930329892078,0.8181973834186465,0.0,-0.009700806864693276,-0.2701981699713064,0.0
0.03964202467446061,0.8154991611379788,0.0,-0.009752183006907082,-0.26944567129084546,0.0
0.039544242701306034,0.8128084698436129,0.0,-0.009801494987532746,-0.26869199741561456,0.0
0.039445977787820566,0.810125320819507,0.0,-0.0098487892549538,-0.26793724138758657,0.0
0.03934724988154711,0.8074497244309538,0.0,-0.00989411152658395,-0.26718149390667334,0.0
0.03924807847652676,0.8047816901478173,0.0,-0.00993750678701498,-0.2664248433674088,0.0
0.03914848262063325,0.8021212265674008,0.0,-0.009979019286747846,-0.26566737589627215,0.0
0.0390484809229172,0.7994683414369373,0.0,-0.010018692541501988,-0.2649091753895705,0.0
0.03894809156095443,0.7968230416757,0.0,-0.010056569332096067,-0.2641503235518025,0.0
0.03884733228819276,0.7941853333967258,0.0,-0.010092691704891172,-0.26339089993442877,0.0
0.038746220441291536,0.7915552219281512,0.0,-0.01012710097278645,-0.26263098197497564,0.0
0.03864477294744857,0.7889327118341536,0.0,-0.010159837716755347,-0.26187064503640406,0.0
0.03854300633170912,0.7863178069354997,0.0,-0.010190941787909363,-0.26110996244667656,0.0
0.03844093672425161,0.7837105103296964,0.0,-0.010220452310075264,-0.260349005538459,0.0
0.03833857986764516,0.781110824410745,0.0,-0.010248407682870548,-0.2595878436888971,0.0
0.03823595112407396,0.778518750888497,0.0,-0.010274845585261087,-0.2588265443594091,0.0
