q_cw,q_cx,q_cy,q_cz,w_cx,w_cy,w_cz,q_tw,q_tx,q_ty,q_tz,w_tx,w_ty,w_tz
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5909189470658975
0.9999999366600121,0.0,0.0,0.00035592129905832914,0.0,0.0,0.1423685233806736,0.9998388205938906,0.0,0.0,0.017953630082160048,0.0,0.0,3.5909189470658975
0.9999994242947953,0.0,0.0,0.0010730377799292312,0.0,0.0,0.14447814832928996,0.999355334333455,0.0,0.0,0.035901472653454405,0.0,0.0,3.5909189470658975
0.9999977219362811,0.0,0.0,0.0021345074894746625,0.0,0.0,0.2801103034955993,0.9985496970747497,0.0,0.0,0.053837742068675115,0.0,0.0,3.5909189470658975
0.9999937161253224,0.0,0.0,0.003545096591108979,0.0,0.0,0.2841276590871964,0.9974221685220442,0.0,0.0,0.07175665641332306,0.0,0.0,3.5909189470658975
0.999986014196825,0.0,0.0,0.005288800487906048,0.0,0.0,0.41336079487032307,0.9959731121441031,0.0,0.0,0.08965243936745904,0.0,0.0,3.5909189470658975
0.9999728422084699,0.0,0.0,0.0073698606063648964,0.0,0.0,0.41908007689044674,0.9942029950570187,0.0,0.0,0.10751932206775144,0.0,0.0,3.5909189470658975
0.9999522424315285,0.0,0.0,0.009773067874877377,0.0,0.0,0.5422383803871598,0.9921123878736322,0.0,0.0,0.12535154496712014,0.0,0.0,3.5909189470658975
0.9999218448825343,0.0,0.0,0.012502164860845079,0.0,0.0,0.5494684662597589,0.9897019645195915,0.0,0.0,0.1431433596913772,0.0,0.0,3.5909189470658975
0.9998792050819281,0.0,0.0,0.015542691002714267,0.0,0.0,0.6668620522007466,0.986972502016105,0.0,0.0,0.16088903089226608,0.0,0.0,3.5909189470658975
0.9998214184992504,0.0,0.0,0.018897912820043487,0.0,0.0,0.6754263400791477,0.9839248802294626,0.0,0.0,0.17858283809630157,0.0,0.0,3.5909189470658975
0.9997456246509806,0.0,0.0,0.022554068124650474,0.0,0.0,0.7873508164127915,0.9805600815874025,0.0,0.0,0.19621907754881487,0.0,0.0,3.5909189470658975
0.9996484429727013,0.0,0.0,0.026513967260286153,0.0,0.0,0.797086797842078,0.9768791907624174,0.0,0.0,0.21379206405260917,0.0,0.0,3.5909189470658975
0.9995266609040816,0.0,0.0,0.030764494761930158,0.0,0.0,0.9038231829798743,0.9728833943221004,0.0,0.0,0.23129613280063305,0.0,0.0,3.5909189470658975
0.9993764774002096,0.0,0.0,0.035308021963269286,0.0,0.0,0.9145818370972411,0.9685739803466447,0.0,0.0,0.24872564120208096,0.0,0.0,3.5909189470658975
0.9991943856458428,0.0,0.0,0.04013202819909952,0.0,0.0,1.016396731546616,0.9639523380136195,0.0,0.0,0.26607497070133207,0.0,0.0,3.5909189470658975
0.9989762167741408,0.0,0.0,0.04523846054906284,0.0,0.0,1.0280418074040247,0.9590199571501563,0.0,0.0,0.2833385285891412,0.0,0.0,3.5909189470658975
0.998718222100131,0.0,0.0,0.050615341897094664,0.0,0.0,1.125187744676952,0.9537784277526903,0.0,0.0,0.300510749805498,0.0,0.0,3.5909189470658975
0.9984159147953708,0.0,0.0,0.056264207744030514,0.0,0.0,1.137594981274264,0.9482294394744106,0.0,0.0,0.31758609873357296,0.0,0.0,3.5909189470658975
0.9980653518684917,0.0,0.0,0.06217357465604623,0.0,0.0,1.2303109006903137,0.942374781080586,0.0,0.0,0.3345590709841723,0.0,0.0,3.5909189470658975
0.9976617757101783,0.0,0.0,0.06834457748834487,0.0,0.0,1.2433672209981652,0.9362163398719406,0.0,0.0,0.3514241951701264,0.0,0.0,3.5909189470658975
0.9972010923220622,0.0,0.0,0.07476617853132156,0.0,0.0,1.3318790190112444,0.9297561010762657,0.0,0.0,0.3681760346700396,0.0,0.0,3.5909189470658975
0.996678317947151,0.0,0.0,0.08143912151836544,0.0,0.0,1.3454817239752828,0.9229961472084641,0.0,0.0,0.3848091893808331,0.0,0.0,3.5909189470658975
0.9960892471161883,0.0,0.0,0.0883527687933069,0.0,0.0,1.4300028516125993,0.9159386573992334,0.0,0.0,0.40131829745851555,0.0,0.0,3.5909189470658975
0.9954287121485906,0.0,0.0,0.09550748139834152,0.0,0.0,1.4440588322714625,0.9085859066926036,0.0,0.0,0.41769803704662106,0.0,0.0,3.5909189470658975
0.994692432322105,0.0,0.0,0.10289297861028701,0.0,0.0,1.5247909147711989,0.900940265312557,0.0,0.0,0.4339431279917563,0.0,0.0,3.5909189470658975
0.9938750959867073,0.0,0.0,0.11050924641055955,0.0,0.0,1.5392158946841568,0.8930041978989651,0.0,0.0,0.4500483335457044,0.0,0.0,3.5909189470658975
0.9929723804591761,0.0,0.0,0.11834632061180728,0.0,0.0,1.6163493559564341,0.8847802627130907,0.0,0.0,0.4660084620535371,0.0,0.0,3.5909189470658975
0.991978867939889,0.0,0.0,0.12640381923097085,0.0,0.0,1.6310671717041383,0.8762711108129099,0.0,0.0,0.4818183686271903,0.0,0.0,3.5909189470658975
0.9908902244940735,0.0,0.0,0.13467205704543506,0.0,0.0,1.7047818512331467,0.8674794851985195,0.0,0.0,0.49747295680396425,0.0,0.0,3.5909189470658975
0.9897009619869755,0.0,0.0,0.14315029090739306,0.0,0.0,1.7197237754868162,0.8584082199279075,0.0,0.0,0.5129671801894129,0.0,0.0,3.5909189470658975
0.9884067636571733,0.0,0.0,0.15182907986233635,0.0,0.0,1.7901895290776826,0.8490602392033693,0.0,0.0,0.528296044084094,0.0,0.0,3.5909189470658975
0.9870021049639295,0.0,0.0,0.16070732630960885,0.0,0.0,1.805293638357238,0.839438556428865,0.0,0.0,0.5434546070936541,0.0,0.0,3.5909189470658975
0.9854827127165655,0.0,0.0,0.16977580174715956,0.0,0.0,1.8726709169792937,0.8295462732386227,0.0,0.0,0.558437982721731,0.0,0.0,3.5909189470658975
0.9838430581219957,0.0,0.0,0.17903306092625082,0.0,0.0,1.887881504525769,0.8193865784972989,0.0,0.0,0.5732413409451582,0.0,0.0,3.5909189470658975
0.9820789361501034,0.0,0.0,0.18847005883708967,0.0,0.0,1.952321907628346,0.8089627472720198,0.0,0.0,0.5878599097709665,0.0,0.0,3.5909189470658975
0.9801848442323942,0.0,0.0,0.19808500963450731,0.0,0.0,1.9675889406336005,0.7982781397766349,0.0,0.0,0.6022889767746767,0.0,0.0,3.5909189470658975
0.9781566684682937,0.0,0.0,0.20786902564636583,0.0,0.0,2.029235741879401,0.7873362002885224,0.0,0.0,0.6165238906193925,0.0,0.0,3.5909189470658975
0.9759889614017451,0.0,0.0,0.21781998785865503,0.0,0.0,2.0445143615176637,0.7761404560382958,0.0,0.0,0.6305600625551988,0.0,0.0,3.5909189470658975
0.9736777217670572,0.0,0.0,0.22792914251976062,0.0,0.0,2.10350300602332,0.7646945160727705,0.0,0.0,0.6443929678983863,0.0,0.0,3.5909189470658975
0.9712175845959075,0.0,0.0,0.2381940453563787,0.0,0.0,2.118753068215251,0.753002070091555,0.0,0.0,0.658018147490023,0.0,0.0,3.5909189470658975
0.9686046814302672,0.0,0.0,0.24860605577608622,0.0,0.0,2.1752116412107365,0.7410668872576442,0.0,0.0,0.6714312091334033,0.0,0.0,3.5909189470658975
0.9658337557182289,0.0,0.0,0.2591624127227544,0.0,0.0,2.1903972957457274,0.7288928149823969,0.0,0.0,0.6846278290099114,0.0,0.0,3.5909189470658975
0.9629010907577593,0.0,0.0,0.2698545705660739,0.0,0.0,2.244446963142476,0.7164837776852878,0.0,0.0,0.6976037530728424,0.0,0.0,3.5909189470658975
0.9598015629514047,0.0,0.0,0.2806794605763541,0.0,0.0,2.2595362686313987,0.7038437755288374,0.0,0.0,0.7103547984187317,0.0,0.0,3.5909189470658975
0.9565316251650611,0.0,0.0,0.2916286163540086,0.0,0.0,2.3112916903838987,0.6909768831291235,0.0,0.0,0.7228768546357507,0.0,0.0,3.5909189470658975
0.9530863099499327,0.0,0.0,0.30269867128651806,0.0,0.0,2.3262562624690264,0.6778872482422934,0.0,0.0,0.7351658851287342,0.0,0.0,3.5909189470658975
0.949462256485998,0.0,0.0,0.31388122483592157,0.0,0.0,2.375825979872696,0.6645790904274977,0.0,0.0,0.7472179284204126,0.0,0.0,3.5909189470658975
0.9456546753620081,0.0,0.0,0.3251726230123409,0.0,0.0,2.390640670151564,0.6510566996866788,0.0,0.0,0.759029099428429,0.0,0.0,3.5909189470658975
0.9416604078079791,0.0,0.0,0.3365645200261032,0.0,0.0,2.4381274683764187,0.63732443508165,0.0,0.0,0.7705955907177299,0.0,0.0,3.5909189470658975
0.937474863064935,0.0,0.0,0.34805298574970384,0.0,0.0,2.4527700715777203,0.6233867233289149,0.0,0.0,0.7819136737279248,0.0,0.0,3.5909189470658975
0.9330950991813958,0.0,0.0,0.35962972017579636,0.0,0.0,2.4982713188197163,0.6092480573726747,0.0,0.0,0.7929796999752212,0.0,0.0,3.5909189470658975
0.9285167434159453,0.0,0.0,0.3712905290205677,0.0,0.0,2.512722305883992,0.5949129949364897,0.0,0.0,0.8037901022285452,0.0,0.0,3.5909189470658975
0.9237370844683641,0.0,0.0,0.3830271511311511,0.0,0.0,2.556330270544553,0.5803861570540557,0.0,0.0,0.8143413956594698,0.0,0.0,3.5909189470658975
0.9187519857498595,0.0,0.0,0.3948351407868615,0.0,0.0,2.570572545397319,0.5656722265795735,0.0,0.0,0.8246301789655803,0.0,0.0,3.5909189470658975
0.9135589795311219,0.0,0.0,0.4067062706901786,0.0,0.0,2.612374692691921,0.5507759466781897,0.0,0.0,0.8346531354669139,0.0,0.0,3.5909189470658975
0.9081541822954223,0.0,0.0,0.4186358571281293,0.0,0.0,2.626393370642437,0.5357021192969956,0.0,0.0,0.8444070341751206,0.0,0.0,3.5909189470658975
0.9025353819058853,0.0,0.0,0.43061570347912737,0.0,0.0,2.66647264000297,0.520455603617077,0.0,0.0,0.8538887308350012,0.0,0.0,3.5909189470658975
0.8966989636325001,0.0,0.0,0.44264090218634056,0.0,0.0,2.680254845851254,0.5050413144871145,0.0,0.0,0.8630951689380851,0.0,0.0,3.5909189470658975
0.8906429820629896,0.0,0.0,0.4547032858362489,0.0,0.0,2.718689910432956,0.48946422083903895,0.0,0.0,0.8720233807079234,0.0,0.0,3.5909189470658975
0.8843641057717944,0.0,0.0,0.46679773785186424,0.0,0.0,2.7322245945161505,0.473729344086252,0.0,0.0,0.8806704880567772,0.0,0.0,3.5909189470658975
0.8778606663178303,0.0,0.0,0.47891612016435003,0.0,0.0,2.7690901040547318,0.4578417565049296,0.0,0.0,0.8890337035133947,0.0,0.0,3.5909189470658975
0.8711296289064391,0.0,0.0,0.4910531226406673,0.0,0.0,2.7823678746081906,0.44180657959892894,0.0,0.0,0.8971103311215775,0.0,0.0,3.5909189470658975
0.8641696114286738,0.0,0.0,0.5032006381920433,0.0,0.0,2.8177346828011824,0.4256289824488266,0.0,0.0,0.9048977673092451,0.0,0.0,3.5909189470658975
0.8569778878600276,0.0,0.0,0.5153531791935954,0.0,0.0,2.8307476531475695,0.40931418004561976,0.0,0.0,0.9123935017277203,0.0,0.0,3.5909189470658975
0.8495533708960152,0.0,0.0,0.5275026725665374,0.0,0.0,2.8646830306594357,0.39286743160962806,0.0,0.0,0.9195951180609611,0.0,0.0,3.5909189470658975
0.8418936542374786,0.0,0.0,0.5396434698135206,0.0,0.0,2.8774246798693413,0.3762940388951375,0.0,0.0,0.9265002948044824,0.0,0.0,3.5909189470658975
0.833997952963106,0.0,0.0,0.5517675361876114,0.0,0.0,2.9099925139850127,0.35959934448133324,0.0,0.0,0.9331068060137128,0.0,0.0,3.5909189470658975
0.8258641902729922,0.0,0.0,0.5638690794447032,0.0,0.0,2.9224575597743514,0.34278873005007204,0.0,0.0,0.9394125220215479,0.0,0.0,3.5909189470658975
0.8174918903078434,0.0,0.0,0.5759401086826368,0.0,0.0,2.953718541652404,0.32586761465104985,0.0,0.0,0.945415410124867,0.0,0.0,3.5909189470658975
0.8088793143624843,0.0,0.0,0.5879747054904956,0.0,0.0,2.9659028243948873,0.3088414529549233,0.0,0.0,0.9511135352397928,0.0,0.0,3.5909189470658975
0.800026301411768,0.0,0.0,0.5999649294157728,0.0,0.0,2.9959146248007613,0.29171573349494856,0.0,0.0,0.9565050605254831,0.0,0.0,3.5909189470658975
0.7909314582657003,0.0,0.0,0.6119047538601854,0.0,0.0,3.0078150016379714,0.2744959768977042,0.0,0.0,0.9615882479762522,0.0,0.0,3.5909189470658975
0.7815949435918371,0.0,0.0,0.623786296420461,0.0,0.0,3.036632435970255,0.2571877341034688,0.0,0.0,0.9663614589818325,0.0,0.0,3.5909189470658975
0.7720157159651067,0.0,0.0,0.6356034406330394,0.0,0.0,3.0482466840975553,0.23979658457682607,0.0,0.0,0.9708231548555951,0.0,0.0,3.5909189470658975
0.7621942576843859,0.0,0.0,0.6473483706428192,0.0,0.0,3.075921867456911,0.22232813450807565,0.0,0.0,0.9749718973305589,0.0,0.0,3.5909189470658975
0.7521298841741062,0.0,0.0,0.6590148987272436,0.0,0.0,3.0872485957508773,0.204788015006028,0.0,0.0,0.9788063490230287,0.0,0.0,3.5909189470658975
0.7418234043777152,0.0,0.0,0.6705952848842782,0.0,0.0,3.1138310887419185,0.18718188028276703,0.0,0.0,0.9823252738637123,0.0,0.0,3.5909189470658975
0.7312744944956232,0.0,0.0,0.6820832889632367,0.0,0.0,3.1248696569746786,0.16951540583096486,0.0,0.0,0.9855275374961787,0.0,0.0,3.5909189470658975
0.7204842921995986,0.0,0.0,0.6934712568346236,0.0,0.0,3.150406602876102,0.15179428659433686,0.0,0.0,0.988412107642528,0.0,0.0,3.5909189470658975
0.7094528372431878,0.0,0.0,0.7047529149147403,0.0,0.0,3.1611570478343447,0.13402423513182632,0.0,0.0,0.9909780544361545,0.0,0.0,3.5909189470658975
0.6981815971782167,0.0,0.0,0.7159207055913585,0.0,0.0,3.1856933017218427,0.1162109797761107,0.0,0.0,0.9932245507214985,0.0,0.0,3.5909189470658975
0.6866709769499066,0.0,0.0,0.7269683409464504,0.0,0.0,3.1961562696138515,0.09836026278702317,0.0,0.0,0.9951508723206864,0.0,0.0,3.5909189470658975
0.674922774209225,0.0,0.0,0.7378883710678434,0.0,0.0,3.2197345199736476,0.08047783850048454,0.0,0.0,0.996756398266976,0.0,0.0,3.5909189470658975
0.6629377596057435,0.0,0.0,0.7486745128447501,0.0,0.0,3.229911204567041,0.06256947147354233,0.0,0.0,0.9980406110049307,0.0,0.0,3.5909189470658975
0.6507180601774499,0.0,0.0,0.7593194357008934,0.0,0.0,3.25257208789513,0.04464093462611507,0.0,0.0,0.9990030965572579,0.0,0.0,3.5909189470658975
0.6382648116799948,0.0,0.0,0.7698168804568233,0.0,0.0,3.2624641738815385,0.026698007380040623,0.0,0.0,0.9996435446582584,0.0,0.0,3.5909189470658975
0.6255804688987641,0.0,0.0,0.7801596478782934,0.0,0.0,3.2842463827246378,0.008746473796028699,0.0,0.0,0.9999617488538434,0.0,0.0,3.5909189470658975
0.6126665310034146,0.0,0.0,0.7903415217640791,0.0,0.0,3.2938559938558343,-0.00920787929088213,0.0,0.0,0.9999576065680861,0.0,0.0,3.5909189470658975
0.5995257779656947,0.0,0.0,0.8003554465179582,0.0,0.0,3.3147963787144326,-0.02715926413676169,0.0,0.0,0.999631119136289,0.0,0.0,3.5909189470658975
0.586160069602816,0.0,0.0,0.810195267827762,0.0,0.0,3.324126030297916,-0.04510189395451845,0.0,0.0,0.9989823918045526,0.0,0.0,3.5909189470658975
0.5725725075990012,0.0,0.0,0.8198540862431002,0.0,0.0,3.3442596957793818,-0.06302998477932134,0.0,0.0,0.9980116336958488,0.0,0.0,3.5909189470658975
0.5587653085998955,0.0,0.0,0.8293258280579167,0.0,0.0,3.3533122511605287,-0.08093775733311179,0.0,0.0,0.9967191577426081,0.0,0.0,3.5909189470658975
0.5447418916265511,0.0,0.0,0.8386037626116981,0.0,0.0,3.3726726467407584,-0.09881943888760492,0.0,0.0,0.9951053805858432,0.0,0.0,3.5909189470658975
0.5305048253052427,0.0,0.0,0.8476819152714248,0.0,0.0,3.3814512774338286,-0.11666926512517939,0.0,0.0,0.9931708224408411,0.0,0.0,3.5909189470658975
0.5160578407301061,0.0,0.0,0.8565537368737018,0.0,0.0,3.4000702831591125,-0.13448148199705598,0.0,0.0,0.990916106929467,0.0,0.0,3.5909189470658975
0.5014038526577941,0.0,0.0,0.8652133700205416,0.0,0.0,3.4085784323210073,-0.15225034757816588,0.0,0.0,0.9883419608791343,0.0,0.0,3.5909189470658975
0.4865468981198967,0.0,0.0,0.8736544597456756,0.0,0.0,3.4264864397574617,-0.16997013391811092,0.0,0.0,0.9854492140885055,0.0,0.0,3.5909189470658975
0.4714902311791733,0.0,0.0,0.8818712836901631,0.0,0.0,3.4347277887265144,-0.18763512888761874,0.0,0.0,0.9822387990599992,0.0,0.0,3.5909189470658975
0.45623818781591413,0.0,0.0,0.88985769370989,0.0,0.0,3.451953777442288,-0.2052396380198981,0.0,0.0,0.9787117506991899,0.0,0.0,3.5909189470658975
0.44079435363124847,0.0,0.0,0.8976081198798546,0.0,0.0,3.459932215089888,-0.22277798634630042,0.0,0.0,0.9748692059811966,0.0,0.0,3.5909189470658975
0.42516335573353903,0.0,0.0,0.905116633363148,0.0,0.0,3.476503824935238,-0.24024452022569576,0.0,0.0,0.9707124035841695,0.0,0.0,3.5909189470658975
0.40934910258368123,0.0,0.0,0.9123778336053942,0.0,0.0,3.48422341960099,-0.25763360916697414,0.0,0.0,0.9662426834899908,0.0,0.0,3.5909189470658975
0.3933565037892897,0.0,0.0,0.9193860233597841,0.0,0.0,3.5001670190330136,-0.27493964764408374,0.0,0.0,0.9614614865523194,0.0,0.0,3.5909189470658975
0.37718978111609863,0.0,0.0,0.9261359878741549,0.0,0.0,3.5076319928347304,-0.29215705690302174,0.0,0.0,0.95637035403212,0.0,0.0,3.5909189470658975
0.36085411725998895,0.0,0.0,0.9326222735132327,0.0,0.0,3.5229727435168283,-0.30928028676019476,0.0,0.0,0.9509709271008231,0.0,0.0,3.5909189470658975
0.3443540368966661,0.0,0.0,0.938839867208969,0.0,0.0,3.5301874488451626,-0.3263038173915695,0.0,0.0,0.9452649463112793,0.0,0.0,3.5909189470658975
0.3276949856454044,0.0,0.0,0.9447835706412322,0.0,0.0,3.5449493667360876,-0.3432221611120366,0.0,0.0,0.9392542510366769,0.0,0.0,3.5909189470658975
0.31088177989517823,0.0,0.0,0.9504485877161234,0.0,0.0,3.551918264760262,-0.36002986414441435,0.0,0.0,0.9329407788776035,0.0,0.0,3.5909189470658975
0.2939201173003117,0.0,0.0,0.9558299867610456,0.0,0.0,3.5661242778936524,-0.37672150837752183,0.0,0.0,0.9263265650374434,0.0,0.0,3.5909189470658975
0.2768150940042145,0.0,0.0,0.9609232033147328,0.0,0.0,3.5728519189197314,-0.39329171311275474,0.0,0.0,0.919413741666312,0.0,0.0,3.5909189470658975
0.2595726481168807,0.0,0.0,0.9657235832629414,0.0,0.0,3.5865239220622627,-0.4097351367986011,0.0,0.0,0.9122045371737383,0.0,0.0,3.5909189470658975
0.24219814285635938,0.0,0.0,0.970226807766851,0.0,0.0,3.593014927598919,-0.4260464787525372,0.0,0.0,0.9047012755103175,0.0,0.0,3.5909189470658975
0.22469774455221955,0.0,0.0,0.9744285107125213,0.0,0.0,3.6061738339634606,-0.4422204808697497,0.0,0.0,0.8969063754185652,0.0,0.0,3.5909189470658975
0.20707707013889262,0.0,0.0,0.9783246321702285,0.0,0.0,3.6124328803623684,-0.45825192931813175,0.0,0.0,0.8888223496532139,0.0,0.0,3.5909189470658975
0.1893425013087786,0.0,0.0,0.9819111039552153,0.0,0.0,3.625098670541732,-0.4741356562190079,0.0,0.0,0.880451804171205,0.0,0.0,3.5909189470658975
0.17149989471966498,0.0,0.0,0.9851841375985275,0.0,0.0,3.6311304740907233,-0.4898665413130452,0.0,0.0,0.8717974372916355,0.0,0.0,3.5909189470658975
0.1535558339870579,0.0,0.0,0.9881399722193136,0.0,0.0,3.6433222423676046,-0.505439513610814,0.0,0.0,0.8628620388259305,0.0,0.0,3.5909189470658975
0.13551640090904604,0.0,0.0,0.9907751025969818,0.0,0.0,3.6491315457246705,-0.5208495530274658,0.0,0.0,0.8536484891785237,0.0,0.0,3.5909189470658975
0.11738836704065354,0.0,0.0,0.993086083937193,0.0,0.0,3.6608675439041596,-0.5360916920010026,0.0,0.0,0.844159758418333,0.0,0.0,3.5909189470658975
0.09917802419283281,0.0,0.0,0.9950697052648646,0.0,0.0,3.6664591037693883,-0.5511610170936132,0.0,0.0,0.8343989053213332,0.0,0.0,3.5909189470658975
0.080892317373087,0.0,0.0,0.9967228460278383,0.0,0.0,3.677756782671852,-0.5660526705755642,0.0,0.0,0.824369076384532,0.0,0.0,3.5909189470658975
0.06253773277981872,0.0,0.0,0.9980425996796269,0.0,0.0,3.6831353586025686,-0.5807618519911312,0.0,0.0,0.8140735048116695,0.0,0.0,3.5909189470658975
0.04412137392407173,0.0,0.0,0.9990261774072927,0.0,0.0,3.694011407346739,-0.5952838197060684,0.0,0.0,0.8035155094709661,0.0,0.0,3.5909189470658975
0.02564990531533171,0.0,0.0,0.9996709864411131,0.0,0.0,3.699181751628527,-0.6096138924361162,0.0,0.0,0.7926984938252561,0.0,0.0,3.5909189470658975
0.00713057359987607,0.0,0.0,0.9999745765172134,0.0,0.0,3.709652134827213,-0.6237474507560544,0.0,0.0,0.7816259448348519,0.0,0.0,3.5909189470658975
