q_w,q_x,q_y,q_z,w_cx,w_cy,w_cz,e_x,e_y,e_z,w_tx,w_ty,w_tz
0.998059496077367,0.0,0.0,0.06226750586723331,0.0,0.0,0.8233434762443458,0.0,0.0,1.0413664946491108,0.0,0.0,3.5909189470658975
0.9977945879084704,0.0,0.0,0.06637740833814927,0.0,0.0,0.8240301247474954,0.0,0.0,1.0772756841197697,0.0,0.0,3.5909189470658975
0.9975043233068789,0.0,0.0,0.07060541750094393,0.0,0.0,0.871155619485485,0.0,0.0,1.1131848735904286,0.0,0.0,3.5909189470658975
0.997187185569137,0.0,0.0,0.07495143049394128,0.0,0.0,0.8718732535629812,0.0,0.0,1.1490940630610875,0.0,0.0,3.5909189470658975
0.9968417876853707,0.0,0.0,0.07941316213183293,0.0,0.0,0.9181605941789192,0.0,0.0,1.1850032525317464,0.0,0.0,3.5909189470658975
0.9964665574522987,0.0,0.0,0.08399047490454986,0.0,0.0,0.9189078105153498,0.0,0.0,1.2209124420024053,0.0,0.0,3.5909189470658975
0.9960600707433269,0.0,0.0,0.0886810885440674,0.0,0.0,0.9643714032889791,0.0,0.0,1.2568216314730642,0.0,0.0,3.5909189470658975
0.995620704307946,0.0,0.0,0.0934848284369904,0.0,0.0,0.9651468762408972,0.0,0.0,1.2927308209437232,0.0,0.0,3.5909189470658975
0.9951470016464679,0.0,0.0,0.09839941619488413,0.0,0.0,1.0098008836455592,0.0,0.0,1.328640010414382,0.0,0.0,3.5909189470658975
0.9946372928432192,0.0,0.0,0.10342463767855126,0.0,0.0,1.0106033636518468,0.0,0.0,1.364549199885041,0.0,0.0,3.5909189470658975
0.9940900936517044,0.0,0.0,0.10855821339604789,0.0,0.0,1.0544617037262054,0.0,0.0,1.4004583893556999,0.0,0.0,3.5909189470658975
0.9935036918106722,0.0,0.0,0.11379988730546085,0.0,0.0,1.055290015642687,0.0,0.0,1.4363675788263588,0.0,0.0,3.5909189470658975
0.9928765798465765,0.0,0.0,0.11914737589624984,0.0,0.0,1.0983663618619686,0.0,0.0,1.4722767682970177,0.0,0.0,3.5909189470658975
0.9922070074170926,0.0,0.0,0.12460037890466238,0.0,0.0,1.0992194032620701,0.0,0.0,1.5081859577676766,0.0,0.0,3.5909189470658975
0.9914934482448569,0.0,0.0,0.1301566059666983,0.0,0.0,1.1415271848198543,0.0,0.0,1.5440951472383355,0.0,0.0,3.5909189470658975
0.990734118122616,0.0,0.0,0.13581571034683354,0.0,0.0,1.142403924294104,0.0,0.0,1.5800043367089944,0.0,0.0,3.5909189470658975
0.9899274763050958,0.0,0.0,0.1415753920840887,0.0,0.0,1.1839563267190338,0.0,0.0,1.6159135261796533,0.0,0.0,3.5909189470658975
0.9890717088939404,0.0,0.0,0.14743525580104902,0.0,0.0,1.1848558021987066,0.0,0.0,1.6518227156503122,0.0,0.0,3.5909189470658975
0.9881652649329375,0.0,0.0,0.1533929892977114,0.0,0.0,1.2256657682419774,0.0,0.0,1.6877319051209712,0.0,0.0,3.5909189470658975
0.9872063049694928,0.0,0.0,0.15944814647435215,0.0,0.0,1.2265870853659768,0.0,0.0,1.72364109459163,0.0,0.0,3.5909189470658975
0.986193272022094,0.0,0.0,0.1655984003606059,0.0,0.0,1.2666673161052813,0.0,0.0,1.759550284062289,0.0,0.0,3.5909189470658975
0.9851243051884842,0.0,0.0,0.17184325215291768,0.0,0.0,1.2676096466442792,0.0,0.0,1.7954594735329479,0.0,0.0,3.5909189470658975
0.9839978455829681,0.0,0.0,0.17818035769833895,0.0,0.0,1.3069726027582362,0.0,0.0,1.8313686630036068,0.0,0.0,3.5909189470658975
0.9828120149299141,0.0,0.0,0.1846091636153966,0.0,0.0,1.3079351831059585,0.0,0.0,1.8672778524742657,0.0,0.0,3.5909189470658975
0.9815652565020893,0.0,0.0,0.19112730628311925,0.0,0.0,1.3465930862800781,0.0,0.0,1.9031870419449246,0.0,0.0,3.5909189470658975
0.9802556787018183,0.0,0.0,0.19773417598338366,0.0,0.0,1.347575216018331,0.0,0.0,1.9390962314155835,0.0,0.0,3.5909189470658975
0.9788817309698027,0.0,0.0,0.204427387475514,0.0,0.0,1.38554005044942,0.0,0.0,1.9750054208862424,0.0,0.0,3.5909189470658975
0.9774415124153794,0.0,0.0,0.21120627306869097,0.0,0.0,1.3865410909908409,0.0,0.0,2.0109146103569016,0.0,0.0,3.5909189470658975
0.9759334826080545,0.0,0.0,0.21806842389095552,0.0,0.0,1.4238246049615755,0.0,0.0,2.0468237998275605,0.0,0.0,3.5909189470658975
0.9743557353729987,0.0,0.0,0.22501311277220343,0.0,0.0,1.4248439782720868,0.0,0.0,2.0827329892982194,0.0,0.0,3.5909189470658975
0.9727067443246572,0.0,0.0,0.23203790534347715,0.0,0.0,1.46145768577137,0.0,0.0,2.1186421787688783,0.0,0.0,3.5909189470658975
0.9709846019940435,0.0,0.0,0.23914201358449286,0.0,0.0,1.462494873172795,0.0,0.0,2.154551368239537,0.0,0.0,3.5909189470658975
0.9691877999151247,0.0,0.0,0.24632297591465938,0.0,0.0,1.4984500555405942,0.0,0.0,2.190460557710196,0.0,0.0,3.5909189470658975
0.967314433296775,0.0,0.0,0.25357994223403924,0.0,0.0,1.4995045965928098,0.0,0.0,2.226369747180855,0.0,0.0,3.5909189470658975
0.9653630154280437,0.0,0.0,0.2609104221915616,0.0,0.0,1.5348123041705073,0.0,0.0,2.262278936651514,0.0,0.0,3.5909189470658975
0.9633316481499328,0.0,0.0,0.26831350252481834,0.0,0.0,1.5358837956317672,0.0,0.0,2.298188126122173,0.0,0.0,3.5909189470658975
0.9612188703050109,0.0,0.0,0.27578666271343266,0.0,0.0,1.5705548494007415,0.0,0.0,2.3340973155928317,0.0,0.0,3.5909189470658975
0.9590227943026078,0.0,0.0,0.28332892540113175,0.0,0.0,1.5716429442643582,0.0,0.0,2.3700065050634906,0.0,0.0,3.5909189470658975
0.956741988301425,0.0,0.0,0.2909377386632044,0.0,0.0,1.6056879374565904,0.0,0.0,2.4059156945341496,0.0,0.0,3.5909189470658975
0.9543745791964008,0.0,0.0,0.2986120602738516,0.0,0.0,1.6067923440619638,0.0,0.0,2.4418248840048085,0.0,0.0,3.5909189470658975
0.9519191681898855,0.0,0.0,0.3063493058361458,0.0,0.0,1.640221643726998,0.0,0.0,2.4777340734754674,0.0,0.0,3.5909189470658975
0.9493739005594257,0.0,0.0,0.3141483676387037,0.0,0.0,1.6413421249429785,0.0,0.0,2.5136432629461263,0.0,0.0,3.5909189470658975
0.9467374142436239,0.0,0.0,0.32200662791458007,0.0,0.0,1.6741658734555682,0.0,0.0,2.549552452416785,0.0,0.0,3.5909189470658975
0.9440078767775042,0.0,0.0,0.3299229130137954,0.0,0.0,1.6753022459343039,0.0,0.0,2.585461641887444,0.0,0.0,3.5909189470658975
0.9411839664932854,0.0,0.0,0.3378945710742042,0.0,0.0,1.7075303624265985,0.0,0.0,2.621370831358103,0.0,0.0,3.5909189470658975
0.938263877033899,0.0,0.0,0.3459203622202916,0.0,0.0,1.7086824959263074,0.0,0.0,2.657280020828762,0.0,0.0,3.5909189470658975
0.9352463307464972,0.0,0.0,0.3539975999442992,0.0,0.0,1.7403246776274546,0.0,0.0,2.693189210299421,0.0,0.0,3.5909189470658975
0.9321295512051639,0.0,0.0,0.3621249780269321,0.0,0.0,1.7414924944029544,0.0,0.0,2.7290983997700797,0.0,0.0,3.5909189470658975
0.9289123083560007,0.0,0.0,0.3702997749409515,0.0,0.0,1.7725582178675365,0.0,0.0,2.7650075892407386,0.0,0.0,3.5909189470658975
0.9255928594971489,0.0,0.0,0.37852061817595656,0.0,0.0,1.7737416921278395,0.0,0.0,2.8009167787113975,0.0,0.0,3.5909189470658975
0.9221700257187062,0.0,0.0,0.38678475098931253,0.0,0.0,1.8042402143325778,0.0,0.0,2.8368259681820565,0.0,0.0,3.5909189470658975
0.9186421018018971,0.0,0.0,0.3950907348049412,0.0,0.0,1.8054393717653723,0.0,0.0,2.8727351576527154,0.0,0.0,3.5909189470658975
0.9150079634848464,0.0,0.0,0.4034357776478923,0.0,0.0,1.8353797310510107,0.0,0.0,2.9086443471233743,0.0,0.0,3.5909189470658975
0.9112659467531096,0.0,0.0,0.41181837527604753,0.0,0.0,1.8365946484144098,0.0,0.0,2.944553536594033,0.0,0.0,3.5909189470658975
0.9074149854534636,0.0,0.0,0.4202357006449023,0.0,0.0,1.865985665246549,0.0,0.0,2.980462726064692,0.0,0.0,3.5909189470658975
0.903453510879635,0.0,0.0,0.42868607815168946,0.0,0.0,1.867169419665884,0.0,0.0,3.016371915535351,0.0,0.0,3.5909189470658975
0.8993805390027098,0.0,0.0,0.4371666112365407,0.0,0.0,1.8960035857102011,0.0,0.0,3.05228110500601,0.0,0.0,3.5909189470658975
0.8951945335190923,0.0,0.0,0.44567560744802454,0.0,0.0,1.8971762377930852,0.0,0.0,3.088190294476669,0.0,0.0,3.5909189470658975
0.8908945715617564,0.0,0.0,0.45421015210287,0.0,0.0,1.9254683006462472,0.0,0.0,3.1240994839473277,0.0,0.0,3.5909189470658975
0.8864791752844488,0.0,0.0,0.462768486068681,0.0,0.0,1.9266276754790537,0.0,0.0,3.1600086734179866,0.0,0.0,3.5909189470658975
0.8819474857253616,0.0,0.0,0.47134767669816285,0.0,0.0,1.9543919983197287,0.0,0.0,3.1959178628886455,0.0,0.0,3.5909189470658975
0.8772980871725531,0.0,0.0,0.47994589918989017,0.0,0.0,1.9555358310675899,0.0,0.0,3.2318270523593045,0.0,0.0,3.5909189470658975
0.8725301872407327,0.0,0.0,0.4885602033056681,0.0,0.0,1.9827864170289313,0.0,0.0,3.2677362418299634,0.0,0.0,3.5909189470658975
0.8676424360333259,0.0,0.0,0.4971886996848811,0.0,0.0,1.9839123123808498,0.0,0.0,3.3036454313006223,0.0,0.0,3.5909189470658975
0.8626341103405581,0.0,0.0,0.5058284210793408,0.0,0.0,2.01066282660506,0.0,0.0,3.339554620771281,0.0,0.0,3.5909189470658975
0.8575039297678227,0.0,0.0,0.514477414788213,0.0,0.0,2.0117682208554637,0.0,0.0,3.37546381024194,0.0,0.0,3.5909189470658975
0.8522512428085985,0.0,0.0,0.5231326973340228,0.0,0.0,2.038032009182815,0.0,0.0,3.411372999712599,0.0,0.0,3.5909189470658975
0.8468748422620417,0.0,0.0,0.5317922540167022,0.0,0.0,2.039114135603991,0.0,0.0,3.447282189183258,0.0,0.0,3.5909189470658975
0.8413741507838938,0.0,0.0,0.5404530861003827,0.0,0.0,2.064904238929031,0.0,0.0,3.483191378653917,0.0,0.0,3.5909189470658975
0.8357480380618625,0.0,0.0,0.5491131183629117,0.0,0.0,2.0659600969631597,0.0,0.0,3.5191005681245757,0.0,0.0,3.5909189470658975
0.8299960033084551,0.0,0.0,0.5577693379602231,0.0,0.0,2.091289260353485,0.0,0.0,3.5550097575952346,0.0,0.0,3.5909189470658975
0.8241169967936633,0.0,0.0,0.5664196107764382,0.0,0.0,2.0923155890284395,0.0,0.0,3.5909189470658935,0.0,0.0,3.5909189470658975
0.8181105966228522,0.0,0.0,0.5750609111770006,0.0,0.0,2.117196264749004,0.0,0.0,3.6268281365365524,0.0,0.0,3.5909189470658975
0.8119758373351297,0.0,0.0,0.5836910479474383,0.0,0.0,2.11818952059147,0.0,0.0,3.6627373260072114,0.0,0.0,3.5909189470658975
0.8057123782256665,0.0,0.0,0.5923069841204573,0.0,0.0,2.1426338567078247,0.0,0.0,3.6986465154778703,0.0,0.0,3.5909189470658975
0.799319341764319,0.0,0.0,0.6009064733759564,0.0,0.0,2.1435902037858066,0.0,0.0,3.734555704948529,0.0,0.0,3.5909189470658975
0.7927964707146691,0.0,0.0,0.6094864689882737,0.0,0.0,2.1676100190683267,0.0,0.0,3.770464894419188,0.0,0.0,3.5909189470658975
0.7861429790946255,0.0,0.0,0.6180446717490569,0.0,0.0,2.1685253296040368,0.0,0.0,3.806374083889847,0.0,0.0,3.5909189470658975
0.7793586953822553,0.0,0.0,0.626578026891216,0.0,0.0,2.192132098634349,0.0,0.0,3.842283273360506,0.0,0.0,3.5909189470658975
0.7724429287326068,0.0,0.0,0.6350841847358188,0.0,0.0,2.193001939246878,0.0,0.0,3.878192462831165,0.0,0.0,3.5909189470658975
0.7653955955688128,0.0,0.0,0.6435600843184519,0.0,0.0,2.2162067666562435,0.0,0.0,3.9141016523018237,0.0,0.0,3.5909189470658975
0.7582161037317044,0.0,0.0,0.6520033281247691,0.0,0.0,2.2170263899944995,0.0,0.0,3.9500108417724826,0.0,0.0,3.5909189470658975
0.7509044598133137,0.0,0.0,0.6604108509630807,0.0,0.0,2.2398399799570314,0.0,0.0,3.9859200312431415,0.0,0.0,3.5909189470658975
0.7434601738471469,0.0,0.0,0.6687802103383698,0.0,0.0,2.2406043139421845,0.0,0.0,4.0218292207138004,0.0,0.0,3.5909189470658975
0.735883344829451,0.0,0.0,0.6771083389185432,0.0,0.0,2.2630369296089787,0.0,0.0,4.057738410184459,0.0,0.0,3.5909189470658975
0.7281735884450938,0.0,0.0,0.6853927523115296,0.0,0.0,2.2637405674646924,0.0,0.0,4.093647599655118,0.0,0.0,3.5909189470658975
0.720331098364685,0.0,0.0,0.6936303832389098,0.0,0.0,2.285801978290539,0.0,0.0,4.129556789125777,0.0,0.0,3.5909189470658975
0.7123555993292002,0.0,0.0,0.701818708732924,0.0,0.0,2.2864391686246233,0.0,0.0,4.165465978596436,0.0,0.0,3.5909189470658975
0.7042473820063243,0.0,0.0,0.7099546638720057,0.0,0.0,2.3081385898365734,0.0,0.0,4.201375168067095,0.0,0.0,3.5909189470658975
0.6960062835516527,0.0,0.0,0.7180356906678033,0.0,0.0,2.3087032188493146,0.0,0.0,4.237284357537754,0.0,0.0,3.5909189470658975
0.687632694023732,0.0,0.0,0.7260587289737055,0.0,0.0,2.3300492431771627,0.0,0.0,4.273193547008413,0.0,0.0,3.5909189470658975
0.6791265663230783,0.0,0.0,0.7340211895601461,0.0,0.0,2.3305348039759783,0.0,0.0,4.309102736479072,0.0,0.0,3.5909189470658975
0.6704883923882659,0.0,0.0,0.7419200195942001,0.0,0.0,2.3515353230178366,0.0,0.0,4.345011925949731,0.0,0.0,3.5909189470658975
0.661718244188714,0.0,0.0,0.7497526026028228,0.0,0.0,2.3519348711687496,0.0,0.0,4.3809211154203895,0.0,0.0,3.5909189470658975
0.6528167181445721,0.0,0.0,0.7575158957446148,0.0,0.0,2.3725969908924567,0.0,0.0,4.416830304891048,0.0,0.0,3.5909189470658975
0.6437840086498657,0.0,0.0,0.7652072595064652,0.0,0.0,2.3729030786754013,0.0,0.0,4.452739494361707,0.0,0.0,3.5909189470658975
0.6346208193552458,0.0,0.0,0.7728236638641461,0.0,0.0,2.3932330197438167,0.0,0.0,4.488648683832366,0.0,0.0,3.5909189470658975
0.6253274705470605,0.0,0.0,0.7803624506385753,0.0,0.0,2.39343758929698,0.0,0.0,4.524557873303025,0.0,0.0,3.5909189470658975
0.6159047760107407,0.0,0.0,0.7878206056377044,0.0,0.0,2.413440587358177,0.0,0.0,4.560467062773684,0.0,0.0,3.5909189470658975
0.606353185642524,0.0,0.0,0.7951954565019228,0.0,0.0,2.4135347971347962,0.0,0.0,4.596376252244343,0.0,0.0,3.5909189470658975
0.5966736264112054,0.0,0.0,0.8024840081385726,0.0,0.0,2.433215012347216,0.0,0.0,4.632285441715002,0.0,0.0,3.5909189470658975
0.5868666820114515,0.0,0.0,0.8096835785155203,0.0,0.0,2.4331889611527124,0.0,0.0,4.668194631185661,0.0,0.0,3.5909189470658975
0.576933395747193,0.0,0.0,0.8167911952494912,0.0,0.0,2.452549410826869,0.0,0.0,4.70410382065632,0.0,0.0,3.5909189470658975
0.5668744900989763,0.0,0.0,0.8238041710507034,0.0,0.0,2.4523917155632096,0.0,0.0,4.740013010126979,0.0,0.0,3.5909189470658975
0.5566910503658452,0.0,0.0,0.8307196122643713,0.0,0.0,2.4714715710152517,0.0,0.0,4.7759221995976375,0.0,0.0,3.5909189470658975
0.5463837772699148,0.0,0.0,0.8375349352083248,0.0,0.0,2.4712474925164902,0.0,0.0,4.811831389068296,0.0,0.0,3.5909189470658975
0.5359537632376373,0.0,0.0,0.8442473354545281,0.0,0.0,2.4900988108689037,0.0,0.0,4.847740578538955,0.0,0.0,3.5909189470658975
0.5254018269771572,0.0,0.0,0.850854229559804,0.0,0.0,2.4898033659551504,0.0,0.0,4.883649768009614,0.0,0.0,3.5909189470658975
0.5147291380042788,0.0,0.0,0.8573528528164664,0.0,0.0,2.5084431399837563,0.0,0.0,4.919558957480273,0.0,0.0,3.5909189470658975
0.5039366350423542,0.0,0.0,0.8637406251910754,0.0,0.0,2.508070671389111,0.0,0.0,4.955468146950932,0.0,0.0,3.5909189470658975
0.4930255591533604,0.0,0.0,0.8700148261708693,0.0,0.0,2.5265179540472045,0.0,0.0,4.991377336421591,0.0,0.0,3.5909189470658975
0.48199697129873587,0.0,0.0,0.8761728821383445,0.0,0.0,2.526061978205769,0.0,0.0,5.02728652589225,0.0,0.0,3.5909189470658975
0.4708521767136995,0.0,0.0,0.8822121215512605,0.0,0.0,2.544338567772541,0.0,0.0,5.063195715362909,0.0,0.0,3.5909189470658975
0.45959236113864066,0.0,0.0,0.888129979964201,0.0,0.0,2.5437915685830563,0.0,0.0,5.099104904833568,0.0,0.0,3.5909189470658975
0.44821888404292864,0.0,0.0,0.8939238399928987,0.0,0.0,2.561922993323007,0.0,0.0,5.135014094304227,0.0,0.0,3.5909189470658975
0.4367330589354185,0.0,0.0,0.899591148774539,0.0,0.0,2.5612761603375045,0.0,0.0,5.1709232837748855,0.0,0.0,3.5909189470658975
0.4251362858749625,0.0,0.0,0.9051293488474711,0.0,0.0,2.5792931254005493,0.0,0.0,5.206832473245544,0.0,0.0,3.5909189470658975
0.41343000974570143,0.0,0.0,0.9105359008598026,0.0,0.0,2.5785360195358105,0.0,0.0,5.242741662716203,0.0,0.0,3.5909189470658975
0.4016156519347096,0.0,0.0,0.9158083139095513,0.0,0.0,2.5964766306876914,0.0,0.0,5.278650852186862,0.0,0.0,3.5909189470658975
0.3896947931571254,0.0,0.0,0.9209440633889671,0.0,0.0,2.5955967483199083,0.0,0.0,5.314560041657521,0.0,0.0,3.5909189470658975
0.37766884791867944,0.0,0.0,0.9259407329892546,0.0,0.0,2.613510089800496,0.0,0.0,5.35046923112818,0.0,0.0,3.5909189470658975
0.36553953829875907,0.0,0.0,0.9307958130748443,0.0,0.0,2.6124923221149317,0.0,0.0,5.386378420598839,0.0,0.0,3.5909189470658975
0.35330822860688393,0.0,0.0,0.9355069723350861,0.0,0.0,2.6304445353846697,0.0,0.0,5.422287610069498,0.0,0.0,3.5909189470658975
0.34097678897506956,0.0,0.0,0.9400717148545933,0.0,0.0,2.6292705746185088,0.0,0.0,5.458196799540157,0.0,0.0,3.5909189470658975
0.3285464626824157,0.0,0.0,0.9444878091005792,0.0,0.0,2.6473559793062824,0.0,0.0,5.494105989010816,0.0,0.0,3.5909189470658975
0.31601927507884336,0.0,0.0,0.9487527694083367,0.0,0.0,2.6460039573535825,0.0,0.0,5.530015178481475,0.0,0.0,3.5909189470658975
0.3033962222985914,0.0,0.0,0.9528644877249451,0.0,0.0,2.664367445681091,0.0,0.0,5.5659243679521335,0.0,0.0,3.5909189470658975
0.29067948851802683,0.0,0.0,0.9568204819233299,0.0,0.0,2.6628131185607633,0.0,0.0,5.601833557422792,0.0,0.0,3.5909189470658975
0.2778695695130374,0.0,0.0,0.9606188120177181,0.0,0.0,2.6817017125533917,0.0,0.0,5.637742746893451,0.0,0.0,3.5909189470658975
0.2649687886848927,0.0,0.0,0.9642569889232816,0.0,0.0,2.6799274022069217,0.0,0.0,5.67365193636411,0.0,0.0,3.5909189470658975
0.2519765304256935,0.0,0.0,0.9677333453844912,0.0,0.0,2.6998355017082516,0.0,0.0,5.709561125834769,0.0,0.0,3.5909189470658975
0.23889510275993903,0.0,0.0,0.9710453797494196,0.0,0.0,2.697883789678275,0.0,0.0,5.745470315305428,0.0,0.0,3.5909189470658975
0.2257207403841106,0.0,0.0,0.9741920483171174,0.0,0.0,2.720132854087353,0.0,0.0,5.781379504776087,0.0,0.0,3.5909189470658975
0.2124544130424612,0.0,0.0,0.9771709789097274,0.0,0.0,2.7185775339559286,0.0,0.0,5.817288694246746,0.0,0.0,3.5909189470658975
0.19907405641935724,0.0,0.0,0.9799844486971827,0.0,0.0,2.750644982374406,0.0,0.0,5.853197883717405,0.0,0.0,3.5909189470658975
0.18547952654388378,0.0,0.0,0.9826481287005022,0.0,0.0,2.790611235996981,0.0,0.0,5.889107073188064,0.0,0.0,3.5909189470658975
0.1718499697217779,0.0,0.0,0.9851231331841345,0.0,0.0,2.750414447250098,0.0,0.0,5.925016262658723,0.0,0.0,3.5909189470658975
0.15819813479994613,0.0,0.0,0.9874073879377114,0.0,0.0,2.786277354479585,0.0,0.0,5.9609254521293815,0.0,0.0,3.5909189470658975
0.14449472318902462,0.0,0.0,0.9895055707745306,0.0,0.0,2.7590116607825776,0.0,0.0,5.99683464160004,0.0,0.0,3.5909189470658975
0.1307502869870459,0.0,0.0,0.9914153327733024,0.0,0.0,2.7916251671787253,0.0,0.0,6.032743831070699,0.0,0.0,3.5909189470658975
0.11695563925329551,0.0,0.0,0.9931371396059279,0.0,0.0,2.769094748748586,0.0,0.0,6.068653020541358,0.0,0.0,3.5909189470658975
0.10311883132835672,0.0,0.0,0.9946690435648488,0.0,0.0,2.7994901847530276,0.0,0.0,6.104562210012017,0.0,0.0,3.5909189470658975
0.08923558616783299,0.0,0.0,0.9960105470190428,0.0,0.0,2.7797181006321843,0.0,0.0,6.140471399482676,0.0,0.0,3.5909189470658975
0.07531272299917519,0.0,0.0,0.9971599637721403,0.0,0.0,2.8084186491321788,0.0,0.0,6.176380588953335,0.0,0.0,3.5909189470658975
0.061348107890032276,0.0,0.0,0.99811643071542,0.0,0.0,2.790559875083805,0.0,0.0,6.212289778423994,0.0,0.0,3.5909189470658975
0.04734785595547801,0.0,0.0,0.9988784611385517,0.0,0.0,2.817876133182649,0.0,0.0,6.248198967894653,0.0,0.0,3.5909189470658975
0.03331103212923549,0.0,0.0,0.999445033375034,0.0,0.0,2.801471488550094,0.0,0.0,6.284108157365312,0.0,0.0,3.5909189470658975
0.0192433073063904,0.0,0.0,0.9998148302102133,0.0,0.0,2.8276087182135803,0.0,0.0,6.320017346835971,0.0,0.0,3.5909189470658975
0.005144519373742084,0.0,0.0,0.9999867666692556,0.0,0.0,2.812372517322002,0.0,0.0,6.3559265363066295,0.0,0.0,3.5909189470658975
-0.00897996042950558,0.0,0.0,0.9999596791316954,0.0,0.0,2.8374767605817057,0.0,0.0,6.391835725777288,0.0,0.0,3.5909189470658975
-0.023129747702839383,0.0,0.0,0.9997324713932491,0.0,0.0,2.8232150087815877,0.0,0.0,6.427744915247947,0.0,0.0,3.5909189470658975
-0.037299683374027615,0.0,0.0,0.9993041244749701,0.0,0.0,2.847395878586782,0.0,0.0,6.463654104718606,0.0,0.0,3.5909189470658975
-0.051488971031756564,0.0,0.0,0.9986735630037188,0.0,0.0,2.833968514313256,0.0,0.0,6.499563294189265,0.0,0.0,3.5909189470658975
